"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.30921360314993e-112,1.37406456359553,0.933,0.726,4.78030307988067e-108,"7","GABARAP"
3.31207892663244e-112,1.14558869268875,0.994,0.984,6.85633458602181e-108,"7","ACTB"
1.93308538962728e-111,1.58298484185033,0.889,0.627,4.00168006506743e-107,"7","HLA-DMA"
2.37403164775762e-111,1.47470533394665,0.887,0.484,4.91448291402306e-107,"7","CTSS"
1.77585369816393e-108,4.82670315044291,0.313,0.055,3.67619474056916e-104,"7","GPR157"
2.17420342168622e-107,1.6139121725921,0.931,0.681,4.50081850323264e-103,"7","HSPH1"
4.27865524299473e-107,2.44558012048024,0.496,0.136,8.8572442185234e-103,"7","THEMIS2"
6.22278384595508e-107,2.30070004702674,0.546,0.162,1.28817848395116e-102,"7","SPI1"
1.5177563503954e-105,2.10549481871077,0.702,0.296,3.14190742095351e-101,"7","LSP1"
2.22679639298108e-105,1.14062995379559,0.968,0.804,4.60969121311014e-101,"7","AC090498.1"
1.01615663826341e-104,0.607658658532346,1,0.999,2.10354585686909e-100,"7","RPS15"
2.04530365993103e-103,2.29042209686208,0.458,0.115,4.23398310642323e-99,"7","LY86"
1.15100608196378e-102,0.644517994080029,1,1,2.38269769027322e-98,"7","RPL34"
3.63715395782805e-102,1.92623602102443,0.628,0.21,7.52927240809985e-98,"7","SERPINB9"
1.20829232576101e-101,2.67966840591484,0.618,0.252,2.50128594355786e-97,"7","CPVL"
7.71126336488299e-101,0.566948982887881,0.998,0.998,1.59630862916443e-96,"7","RPL11"
2.8522153034462e-100,2.38534222579084,0.405,0.093,5.90437089966397e-96,"7","AXL"
9.74540390961671e-100,2.2213979173526,0.527,0.154,2.01739606332975e-95,"7","DNAJA4"
2.61622288619172e-99,0.713594045718423,1,0.999,5.41584299670548e-95,"7","RPL21"
2.65676961486934e-99,1.19157818609631,1,0.988,5.49977877974101e-95,"7","TMSB4X"
2.12141489763944e-98,1.14292159446324,0.971,0.734,4.39154097960341e-94,"7","CYBA"
1.46595024672418e-97,1.01805515621389,0.973,0.908,3.03466360574372e-93,"7","PFN1"
3.20412271568937e-97,2.17205764662894,0.462,0.122,6.63285443374856e-93,"7","DUSP4"
3.43478973934712e-97,1.35506407662913,0.878,0.689,7.11035823942247e-93,"7","EEF1G"
7.2684535373162e-96,1.03345431584419,0.962,0.871,1.50464256675983e-91,"7","SLC25A6"
1.37027543321437e-95,0.60327654874743,1,1,2.83660717429707e-91,"7","RPS19"
2.80127897838581e-95,2.05183029659671,0.5,0.145,5.79892761315646e-91,"7","NR4A3"
3.73852118944719e-95,2.00207920864225,0.67,0.291,7.73911271427463e-91,"7","CXCL16"
9.39920051594295e-95,1.39706434748999,0.929,0.606,1.94572849880535e-90,"7","S100A11"
1.22680527468625e-94,1.79107510695985,0.834,0.467,2.539609599128e-90,"7","S100A6"
6.05101746579765e-94,0.98374953161488,0.983,0.85,1.25262112559477e-89,"7","GPX1"
5.84006198034176e-93,0.581301052149392,0.998,0.997,1.20895123055055e-88,"7","RPL27A"
4.25153666626442e-92,0.509357569180209,1,1,8.80110605283397e-88,"7","RPS28"
7.32395600325716e-91,3.88091212529005,0.408,0.117,1.51613213223426e-86,"7","GPAT3"
1.54969552652436e-90,2.88546469314475,0.347,0.078,3.20802470945808e-86,"7","SPINT2"
8.45670596872964e-89,0.731121231407458,1,0.994,1.75062270258672e-84,"7","TPT1"
2.95832700292569e-88,2.86027771497545,0.317,0.064,6.12403272875648e-84,"7","B3GNT5"
3.68147933298004e-88,1.01929535410988,0.935,0.696,7.62103036720199e-84,"7","NPC2"
3.73483857922721e-88,1.77145831689784,0.697,0.321,7.73148934285825e-84,"7","AP1S2"
7.95091624618848e-88,1.55448430554548,0.807,0.525,1.64591917212348e-83,"7","RNASET2"
1.12448897729278e-87,0.721587638938331,0.994,0.985,2.32780463189379e-83,"7","RPL17"
1.92734008904551e-87,1.7817122580586,0.405,0.096,3.9897867183331e-83,"7","RP5-1171I10.5"
5.08129314269857e-87,1.13516812323913,0.987,0.855,1.05187849347003e-82,"7","SRGN"
1.20298642781537e-86,0.873633987770508,1,0.999,2.49030220422059e-82,"7","FTH1"
5.37064871390507e-86,3.09085255294723,0.279,0.052,1.11177799026549e-81,"7","LILRB3"
3.67036538611799e-85,1.67497932654839,0.645,0.261,7.59802338580286e-81,"7","ITGB2"
1.40912456300853e-84,0.511782473768824,1,1,2.91702875788397e-80,"7","RPL41"
2.27831183003768e-83,2.14048058528873,0.712,0.351,4.716333319361e-79,"7","GPR183"
2.32535967033607e-83,1.02414913842783,0.964,0.855,4.81372705356271e-79,"7","SH3BGRL3"
6.46572747356319e-83,3.0391769469441,0.361,0.092,1.33847024430232e-78,"7","STK38L"
3.24576145604423e-82,0.757858303478605,0.989,0.957,6.71905079015717e-78,"7","PFDN5"
3.45963473972801e-81,0.606651399085074,0.996,0.999,7.16178987471095e-77,"7","RPS29"
3.78861534266175e-81,0.482244510792511,1,1,7.8428126208441e-77,"7","RPL39"
6.33986682108735e-80,2.22613804507546,0.592,0.268,1.31241583063329e-75,"7","PLSCR1"
1.00011732528333e-79,0.509652582510184,1,0.999,2.07034287506902e-75,"7","RPS15A"
3.18939470779244e-79,0.92459551162435,0.651,0.247,6.60236598460113e-75,"7","KLF4"
1.24579904464077e-78,1.60815608937034,0.559,0.2,2.57892860231086e-74,"7","MTHFD2"
1.35955480822905e-78,2.05258796875945,0.475,0.153,2.81441440851495e-74,"7","KCTD12"
1.38395928828981e-78,0.440397565490103,1,1,2.86493412268873e-74,"7","RPL13"
4.24003656502075e-78,2.06286099008215,0.363,0.09,8.77729969324945e-74,"7","CFP"
4.71753633379029e-78,0.807372215934766,0.985,0.931,9.76577196457928e-74,"7","PABPC1"
1.65392331036796e-77,0.492296414835425,1,0.992,3.42378664479271e-73,"7","FAU"
1.77700311145655e-77,2.21183152164493,0.431,0.13,3.67857414102621e-73,"7","CD86"
2.91120340551203e-77,0.420412114044582,1,1,6.02648216975045e-73,"7","RPLP2"
4.98163301196354e-77,1.08414517555354,0.863,0.669,1.03124784980657e-72,"7","TIMP1"
2.5217144892769e-76,2.10099811260622,0.382,0.104,5.22020116425211e-72,"7","HAVCR2"
3.16675450889133e-76,2.08458076870706,0.338,0.081,6.55549850885594e-72,"7","HACD4"
2.70414989283015e-75,1.22518668447842,0.857,0.537,5.59786069314769e-71,"7","LAPTM5"
6.03585991461482e-75,1.10298095555026,0.691,0.287,1.24948336092441e-70,"7","CD37"
1.05815929921705e-74,2.84164388296889,0.433,0.145,2.19049556530922e-70,"7","RNF144B"
1.15714998130058e-74,0.486747918280786,1,1,2.39541617629033e-70,"7","EEF1A1"
6.14649314976632e-74,1.69219282179449,0.55,0.209,1.27238554693313e-69,"7","C10orf54"
4.06010621884284e-73,2.18747504891218,0.355,0.093,8.40482588362655e-69,"7","IL18"
7.48857534434348e-72,0.512879017078969,0.996,0.993,1.55020998203254e-67,"7","RPL9"
9.03701672626143e-72,1.26938112255378,0.504,0.16,1.87075283250338e-67,"7","CD48"
9.80684674915006e-71,1.1069188121828,0.897,0.778,2.03011534554155e-66,"7","NAP1L1"
2.23317489126412e-70,1.20655776959289,0.779,0.439,4.62289534240587e-66,"7","REL"
2.48592394972816e-70,1.56859817047506,0.408,0.117,5.14611116833227e-66,"7","THBD"
1.1941417319447e-69,0.499633941010494,0.994,0.994,2.47199279929873e-65,"7","RPS16"
1.41888199505905e-68,1.24188909828789,0.817,0.619,2.93722761797174e-64,"7","ARPC1B"
1.6530029391337e-68,0.588665491996125,0.989,0.985,3.42188138430067e-64,"7","RPL36A"
5.4659022193615e-68,0.393941724115292,0.998,1,1.13149641843002e-63,"7","RPS27"
4.29334719681786e-67,0.883587152341529,0.931,0.652,8.88765803213264e-63,"7","VIM"
4.62130073246303e-67,1.5730254489968,0.33,0.082,9.56655464627172e-63,"7","FCGR2B"
5.23613686737522e-67,1.85566971398302,0.454,0.155,1.08393269291535e-62,"7","RAB31"
8.63567932334863e-67,1.84990741676322,0.387,0.115,1.7876719767264e-62,"7","METRNL"
9.67277600158559e-67,0.491893476547048,0.996,0.996,2.00236136008823e-62,"7","RPS8"
2.39850668961219e-66,2.33833309157908,0.351,0.101,4.9651486981662e-62,"7","OGFRL1"
1.14934461601772e-65,0.380055616298248,1,1,2.37925828961828e-61,"7","RPL13A"
7.32038670253021e-65,1.11439686921281,0.582,0.225,1.51539325129078e-60,"7","EVI2B"
2.44879995291041e-64,2.15692607968312,0.536,0.251,5.06926078251985e-60,"7","MAP2K1"
2.58829423491467e-64,1.30818906553832,0.845,0.713,5.35802789569685e-60,"7","ATP1B3"
3.78941048341921e-64,1.39721853678613,0.676,0.328,7.8444586417261e-60,"7","ANXA5"
1.70748184022815e-63,3.6705348451818,0.433,0.181,3.53465815745629e-59,"7","IL1R2"
2.46557976236003e-63,2.44473952439556,0.321,0.088,5.1039966660615e-59,"7","ETV3"
7.98319768575868e-63,0.458747598441952,0.998,0.998,1.6526017529289e-58,"7","RPS2"
1.11535332016896e-62,1.71536894743513,0.483,0.182,2.30889290808177e-58,"7","STX11"
1.50286380723907e-62,0.823640391570314,0.693,0.318,3.11107836736561e-58,"7","CDKN1A"
5.8306214153055e-62,2.00004587353505,0.366,0.111,1.20699693918239e-57,"7","FAM49A"
1.02008925178686e-61,1.59871954704209,0.666,0.403,2.11168676012398e-57,"7","HLA-DMB"
1.45214904050367e-61,1.78673182489333,0.607,0.319,3.00609372874665e-57,"7","RILPL2"
3.95225883730809e-61,1.37901524146444,0.761,0.551,8.18157101911148e-57,"7","TYMP"
3.05046457909405e-60,1.87955424093958,0.605,0.337,6.3147667251826e-56,"7","PPT1"
3.54873865551519e-60,1.17326265445228,0.599,0.253,7.346243890782e-56,"7","KDM6B"
9.36523077014659e-60,0.934903830702351,0.895,0.794,1.93869642172805e-55,"7","ARPC2"
9.39082665464399e-60,0.993923720395959,0.79,0.454,1.94399502577785e-55,"7","FXYD5"
1.09210850388669e-59,3.06128248768312,0.263,0.064,2.26077381389584e-55,"7","SLC43A2"
1.1355186221121e-59,2.16791498604337,0.328,0.094,2.35063709963426e-55,"7","CLIC2"
1.47056710061688e-59,0.684151949957065,0.941,0.718,3.04422095498701e-55,"7","CXCR4"
6.14790660857535e-59,1.49228958729312,0.729,0.532,1.27267814704118e-54,"7","PABPC4"
8.22776110208425e-59,2.37543620704073,0.447,0.183,1.70322882574246e-54,"7","SLC25A37"
9.10289890742797e-59,1.97751820925649,0.62,0.395,1.88439110282666e-54,"7","CTSH"
1.54122302148775e-58,1.72940111560914,0.578,0.295,3.19048577678179e-54,"7","MAT2A"
3.8641342788929e-58,0.712861989699563,0.943,0.856,7.99914437073618e-54,"7","EEF1B2"
8.37927303013333e-58,1.80676763261929,0.359,0.111,1.7345933099679e-53,"7","WAS"
8.60925919080678e-58,1.13624494197924,0.79,0.569,1.78220274508891e-53,"7","LRRFIP1"
2.52483507507804e-57,0.593784341386363,0.983,0.945,5.22666108891905e-53,"7","RPL4"
3.19052379756932e-57,0.364798133759468,1,1,6.60470331334825e-53,"7","RPL32"
6.12321639043087e-57,2.41945221777159,0.25,0.059,1.26756702498309e-52,"7","TLR2"
2.41095318629537e-56,2.06058360844272,0.298,0.082,4.99091419095005e-52,"7","PARVG"
2.53549864383309e-56,0.648686403590257,0.973,0.932,5.24873574259887e-52,"7","OAZ1"
6.58206171551565e-55,1.9189972623016,0.496,0.214,1.36255259572889e-50,"7","MAFB"
1.31774135842934e-54,0.409740714751221,0.996,0.998,2.72785638608458e-50,"7","RPL12"
1.98179437928757e-54,1.24950564198184,0.817,0.661,4.1025125445632e-50,"7","NAMPT"
2.56337632462158e-54,0.825793723002704,0.985,0.988,5.30644532959914e-50,"7","HSP90AA1"
3.89945314974495e-54,1.31026165810199,0.914,0.792,8.07225796528703e-50,"7","SNX3"
4.29234876460291e-54,1.95988577217689,0.298,0.084,8.88559117760448e-50,"7","AOAH"
4.59662808734045e-54,1.16848412230491,0.578,0.264,9.51547980360346e-50,"7","NFKB1"
8.07567330041909e-54,1.07621730998993,0.492,0.188,1.67174512991976e-49,"7","EVI2A"
1.49666388753123e-53,1.49135936793911,0.481,0.199,3.0982439135784e-49,"7","MAP3K8"
6.41231056387996e-53,1.69764214482324,0.263,0.066,1.32741240982879e-48,"7","PDE4A"
1.50010743908306e-52,1.29594458155445,0.697,0.434,3.10537240964585e-48,"7","SH3BGRL"
3.87236044972331e-52,0.849835302791656,0.884,0.757,8.01617336697223e-48,"7","ARPC3"
4.35273332761215e-52,2.01063235194091,0.34,0.113,9.01059326148991e-48,"7","RIN3"
5.53970098378015e-52,1.66750769881266,0.645,0.455,1.14677350065233e-47,"7","SERPINB1"
8.43039192236189e-51,1.21080465345743,0.637,0.348,1.74517543184814e-46,"7","CD55"
2.29348708421688e-50,1.98386364292804,0.647,0.442,4.74774761303735e-46,"7","BAG3"
3.62316151877035e-50,1.13766830706436,0.767,0.634,7.50030666000651e-46,"7","EIF3L"
3.76928388353847e-50,0.357464116348131,0.998,0.996,7.80279456731298e-46,"7","RPS25"
4.33330515956949e-50,2.09539653073153,0.462,0.21,8.9703750108248e-46,"7","ATP6V1B2"
6.53862047037704e-50,1.59541462419434,0.475,0.215,1.35355982357275e-45,"7","TES"
1.29437105056599e-49,2.54076370715795,0.277,0.082,2.67947751177666e-45,"7","CDK2AP1"
1.30167341934559e-49,1.56798040859555,0.771,0.626,2.69459414538731e-45,"7","INSIG1"
9.89437494982862e-49,0.38043601192942,0.992,0.988,2.04823455836402e-44,"7","RPL18"
1.02696351806028e-48,1.1083950899415,0.508,0.214,2.12591717873658e-44,"7","CELF2"
1.74005725999317e-48,1.63090508894259,0.443,0.18,3.60209253391187e-44,"7","TUBA1A"
2.24953262715395e-48,1.58447550235559,0.405,0.156,4.65675749147138e-44,"7","CECR1"
3.43771137436057e-48,1.20922350952045,0.571,0.28,7.11640631606382e-44,"7","NR4A1"
3.75831445139497e-48,0.897968887992463,0.597,0.286,7.78008674583274e-44,"7","YBX3"
4.03240207608076e-48,0.857228371774485,0.92,0.761,8.34747553769478e-44,"7","LGALS1"
4.32216929432055e-48,2.52158303660852,0.431,0.206,8.94732265617296e-44,"7","PKIB"
7.1257897543585e-48,0.726068225713026,0.903,0.801,1.47510973704975e-43,"7","MCL1"
3.03216942381598e-47,0.349442101122063,0.992,0.995,6.27689392424146e-43,"7","RPS4X"
8.47890654034639e-47,1.18676113567043,0.668,0.397,1.75521844291711e-42,"7","FOSL2"
1.70687788923357e-46,0.44264196642927,0.922,0.786,3.5334079185024e-42,"7","SARAF"
3.99193149178991e-46,2.03604035427389,0.294,0.093,8.2636973811543e-42,"7","NAAA"
8.20281370931346e-46,1.86322045430051,0.574,0.379,1.69806446596498e-41,"7","RNF130"
1.10661312364413e-45,0.344571448887033,0.998,1,2.29079982725571e-41,"7","RPS6"
1.12443207142444e-45,0.392369128703681,0.998,0.995,2.32768683105573e-41,"7","RPL31"
1.42283240548979e-45,1.50848108092724,0.326,0.107,2.94540536260442e-41,"7","RASSF5"
1.67930445633336e-45,0.34468579789972,0.998,0.998,3.47632815505568e-41,"7","RPL36"
1.90459185943528e-45,0.359669884133706,1,0.997,3.94269560821698e-41,"7","RPL35"
6.75666018928485e-45,1.17562310387182,0.595,0.301,1.39869622578386e-40,"7","LCP1"
7.31088759160539e-45,1.09949793429151,0.952,0.886,1.51342684033823e-40,"7","DNAJB1"
1.48294381119301e-44,0.969840033887534,0.803,0.687,3.06984198355066e-40,"7","PCBP1"
2.5697671712333e-44,1.20064729072636,0.744,0.59,5.31967502117006e-40,"7","H2AFY"
4.50451764562859e-44,1.72798749540372,0.565,0.353,9.32480197821574e-40,"7","CD302"
1.77304310941037e-43,1.237908991915,0.729,0.518,3.67037654079042e-39,"7","S100A4"
7.58834997726718e-43,1.55735928542425,0.62,0.441,1.57086432879408e-38,"7","MGAT1"
1.03050247979504e-42,0.795950493653978,0.828,0.692,2.1332431834237e-38,"7","CCNI"
1.33074854464582e-42,0.752100683497436,0.576,0.286,2.75478256227132e-38,"7","CORO1A"
1.36814880151077e-42,1.66059225876031,0.441,0.202,2.83220483400745e-38,"7","FCGR2A"
1.66429001133768e-42,0.552655385840457,0.664,0.361,3.44524675247013e-38,"7","MS4A6A"
2.00068186441193e-42,0.595742019170177,0.981,0.895,4.14161152751913e-38,"7","YBX1"
6.05767509750091e-42,2.11263941225872,0.359,0.146,1.25399932193366e-37,"7","IL1B"
6.41849337540023e-42,1.01955188040728,0.851,0.758,1.3286923136416e-37,"7","HERPUD1"
7.38578792731934e-42,1.65432343028413,0.664,0.5,1.52893195883438e-37,"7","CHMP1B"
7.4830784384066e-42,1.01215708419201,0.737,0.538,1.54907206753455e-37,"7","EZR"
9.51340965454693e-42,0.96580701276986,0.918,0.889,1.96937093258776e-37,"7","HSPD1"
1.48990536381832e-41,1.68084289283435,0.429,0.194,3.08425309364031e-37,"7","SLC16A3"
2.70671370201545e-41,1.14051832534419,0.315,0.102,5.60316803454218e-37,"7","CCR7"
8.58759822586418e-41,0.431871674212993,0.952,0.867,1.77771870873614e-36,"7","DUSP1"
1.19895637761576e-40,0.734163968620233,0.739,0.488,2.48195959730239e-36,"7","ISG20"
1.42989770542728e-40,1.89647917123928,0.271,0.087,2.96003124000501e-36,"7","CD300A"
2.26539697969158e-40,0.933632220111457,0.391,0.147,4.68959828765954e-36,"7","FMNL1"
3.77519251624647e-40,0.576799885253136,0.847,0.704,7.81502602788181e-36,"7","CREM"
4.42902719182529e-40,0.882717928299927,0.725,0.478,9.16852918979754e-36,"7","CD52"
5.25798655153546e-40,1.33581844501683,0.37,0.142,1.08845579603336e-35,"7","MEF2C"
8.8168224229119e-40,1.44959015475404,0.569,0.356,1.82517040976699e-35,"7","GNA13"
1.39691964847192e-39,1.64923342302793,0.315,0.114,2.89176336430173e-35,"7","CD72"
1.80763885756788e-39,0.904354660846528,0.662,0.386,3.74199319905127e-35,"7","HCST"
4.75627867771385e-39,2.85351198304004,0.378,0.179,9.84597249073543e-35,"7","PHLDA2"
5.68039890737608e-39,1.06941440234734,0.447,0.193,1.17589937781592e-34,"7","PDE4B"
6.37544922877088e-39,1.38784982924227,0.966,0.954,1.31978174484786e-34,"7","HSPB1"
7.33021728570534e-39,2.31171628738118,0.431,0.201,1.51742828031386e-34,"7","CXCL8"
1.53274089546908e-38,1.01157931383117,0.735,0.596,3.17292692771055e-34,"7","SEC11A"
5.8335454521468e-38,0.562989535737401,0.964,0.865,1.20760224404891e-33,"7","ATP5G2"
5.97649121296734e-38,0.962508227237705,0.527,0.259,1.23719344599637e-33,"7","GPSM3"
6.39736658327766e-38,0.256086531457929,1,1,1.32431885640431e-33,"7","RPLP1"
7.3855189470563e-38,1.15583901246833,0.672,0.513,1.52887627723013e-33,"7","CHPT1"
1.33500417113711e-37,1.64978387981234,0.542,0.359,2.76359213467094e-33,"7","CNPY3"
1.65680305397204e-37,0.826804953967106,0.553,0.28,3.42974800202753e-33,"7","GLIPR1"
2.24169278124478e-37,1.00377280739414,0.555,0.301,4.64052822645481e-33,"7","PKM"
2.43106844732567e-37,0.260557148309871,0.996,0.996,5.03255479280888e-33,"7","RPS3"
3.44192641936532e-37,0.860045608912016,0.817,0.718,7.12513188072815e-33,"7","CLIC1"
8.52709864545176e-37,0.829647862579996,0.702,0.425,1.76519469059497e-32,"7","GMFG"
8.57259556150946e-37,1.77940811573651,0.336,0.136,1.77461300718807e-32,"7","RASSF3"
9.31549281507887e-37,0.469749703247778,0.996,0.942,1.92840016764948e-32,"7","NEAT1"
1.06620895103998e-36,1.20147921440697,0.679,0.529,2.20715914954786e-32,"7","CMTM6"
2.58637281353292e-36,0.323376507135126,1,0.997,5.35405036129451e-32,"7","RPL18A"
3.94066932790271e-36,0.991025759934744,0.727,0.612,8.15757957569139e-32,"7","GDI2"
1.17741482396396e-35,0.37987069422449,0.994,0.975,2.4373664270878e-31,"7","RPS21"
4.06325619173091e-35,0.490808900839461,0.899,0.769,8.41134664250215e-31,"7","PSAP"
4.81101283937371e-35,0.355675550830089,0.994,0.981,9.95927767878751e-31,"7","RPL10A"
5.42256999082028e-35,1.53341141120906,0.279,0.101,1.12252621379971e-30,"7","MYO1F"
8.75450231017793e-35,1.01562820553965,0.502,0.259,1.81226952322993e-30,"7","DOK2"
8.99020086009086e-35,1.60401345751868,0.342,0.144,1.86106148004741e-30,"7","SH2B3"
9.60034724928748e-35,1.43025183656051,0.252,0.081,1.987367884075e-30,"7","GRASP"
2.22820742167915e-34,0.455233107938332,0.935,0.879,4.61261218361801e-30,"7","SSR4"
5.55719512861311e-34,0.279851179521991,1,1,1.1503949635742e-29,"7","RPS18"
2.29916139385854e-33,0.357920628376887,1,0.997,4.75949400142656e-29,"7","PTMA"
3.20958407920732e-33,1.83301087880742,0.504,0.325,6.64416000236708e-29,"7","LIMS1"
3.47764112904523e-33,0.377091178664668,0.996,0.975,7.19906490123653e-29,"7","RPL6"
7.21512440276202e-33,0.890991533215186,0.836,0.774,1.49360290261577e-28,"7","SELK"
8.21790803497344e-33,0.507525338173646,0.945,0.906,1.70118914231985e-28,"7","ITM2B"
9.19738296323254e-33,0.990717545952649,0.479,0.249,1.90395024721877e-28,"7","TNFRSF1B"
1.28994395466324e-32,0.571922665422344,0.794,0.652,2.67031298054837e-28,"7","FCGRT"
2.0911552779567e-32,0.868851462988099,0.313,0.115,4.32890054089816e-28,"7","SLC7A5"
2.66368896029227e-32,0.776369908060063,0.79,0.649,5.51410251670104e-28,"7","GRN"
9.80334679968717e-32,0.665294023619492,0.342,0.133,2.02939082100324e-27,"7","RUNX3"
9.84772326309341e-32,1.76276684994759,0.25,0.089,2.03857719269297e-27,"7","TBXAS1"
1.17509916631003e-31,1.48526910018095,0.498,0.312,2.43257278417839e-27,"7","AVPI1"
1.2596399582803e-31,1.3613958264716,0.466,0.252,2.60758067763604e-27,"7","CD83"
3.7927146696123e-31,0.804173231454875,0.775,0.669,7.85129863756443e-27,"7","DNAJB6"
4.00231457328832e-31,2.20597558365015,0.33,0.157,8.28519139816416e-27,"7","PAK1"
6.94269715672484e-31,1.03531723181476,0.605,0.414,1.43720773841361e-26,"7","SGK1"
3.0674694519971e-30,1.83084236872722,0.292,0.123,6.3499685125792e-26,"7","SNN"
3.21463449015978e-30,0.82417018855945,0.565,0.349,6.65461485807976e-26,"7","CD68"
6.76498171419635e-30,0.332300511096431,0.987,0.981,1.40041886465579e-25,"7","RPS7"
1.39136970679848e-29,1.64050440756517,0.271,0.106,2.88027443004353e-25,"7","CCRL2"
1.52614797265563e-29,0.294869938893343,0.998,0.995,3.15927891819441e-25,"7","RPL37"
2.59343602347905e-29,0.879385656740586,0.723,0.636,5.36867191220398e-25,"7","RBM3"
3.42648689153878e-29,0.332597915741236,0.985,0.964,7.09317051417443e-25,"7","RPL7A"
3.53375054673123e-29,0.719221547612581,0.504,0.258,7.31521700678831e-25,"7","SLC2A3"
4.79136581478389e-29,1.22162167772966,0.639,0.525,9.91860637318414e-25,"7","SYAP1"
5.5435789357836e-29,1.48338022954372,0.282,0.114,1.14757627549656e-24,"7","NDEL1"
3.01602832330155e-28,0.473856364925002,0.992,0.988,6.24348023206654e-24,"7","H3F3B"
3.64141085156313e-28,1.4691620149893,0.426,0.243,7.53808460382084e-24,"7","ARRB2"
3.91156539763993e-28,0.976480551582606,0.557,0.33,8.09733152965441e-24,"7","SAMSN1"
